actor_episodes,actor_steps,env_reset_duration_sec,env_step_duration_sec,episode_duration,episode_length,episode_return,evaluator_episodes,evaluator_steps,select_action_duration_sec,steps_per_second
1513,3972322,0.04216480255126953,0.044282563482012066,113.29902982711792,1750,2056.0,816,2160542,0.02030284949711391,15.445982221352144
1516,3979149,0.1081385612487793,0.044013059690565785,231.8638789653778,3611,3360.0,817,2164153,0.020070755986816104,15.573944160372436
1516,3979149,0.0715034008026123,0.044697227673541444,258.708220243454,3951,4956.0,818,2168104,0.02068461589769785,15.272113590091653
1518,3988105,0.03747868537902832,0.04458978142298705,92.58273577690125,1410,1380.0,819,2169514,0.020865428532268984,15.229901474788145
1522,4002396,0.14562153816223145,0.04454542054404336,144.53784775733948,2221,2160.0,820,2171735,0.020379720857045716,15.366554532072492
1522,4002396,0.07081365585327148,0.04283114652858018,160.4088797569275,2593,2888.0,821,2174328,0.01892547399621648,16.16505601401943
1523,4003969,0.04990530014038086,0.044985734745041354,189.39427733421326,2912,2720.0,822,2177240,0.01996103477674526,15.375421580515388
1525,4010217,0.03643536567687988,0.04522512096870056,270.4489278793335,4118,4864.0,823,2181358,0.02036471306669764,15.226644746169953
1527,4016226,0.014902591705322266,0.044786709350394985,285.8817923069,4395,5416.0,824,2185753,0.02018087097402319,15.373602444894665
1533,4036949,0.08488178253173828,0.042955766762675825,276.68544697761536,4385,5662.0,825,2190138,0.020037602073382354,15.84841427796089
1533,4036949,0.04863119125366211,0.04480876127367087,202.55051112174988,3106,3420.0,826,2193244,0.02030677190536234,15.33460645034243
1535,4043332,0.09078645706176758,0.044170748864976385,272.2876183986664,4214,4092.0,827,2197458,0.02034668674613833,15.476386681583723
1537,4048259,0.04013562202453613,0.04320536805134194,131.2962052822113,2040,2160.0,828,2199498,0.02105468044094011,15.537510032993024
1539,4055499,0.36183667182922363,0.04434247493456818,108.07513093948364,1661,1380.0,829,2201159,0.020399543479721925,15.369061434487675
1539,4055499,0.01671147346496582,0.04619978411666024,218.15162706375122,3263,3510.0,830,2204422,0.020574331064367454,14.957601180576924
1544,4069781,0.029052019119262695,0.04439524010942288,320.3431224822998,4956,6750.0,831,2209378,0.02016116795374368,15.47101826842702
1546,4074689,0.019031047821044922,0.04373676417767191,235.18085193634033,3678,4740.0,832,2213056,0.020120961306988382,15.639133054299068
1548,4082679,0.024899721145629883,0.04157607159270762,136.2688546180725,2233,2056.0,833,2215289,0.019360618745058147,16.386845355678947
1550,4087409,0.044342041015625,0.04496960014422088,209.5602948665619,3194,3360.0,834,2218483,0.02055047412327699,15.241537474245801
1552,4091113,0.030150413513183594,0.04349099780200829,269.06374406814575,4182,5340.0,835,2222665,0.020750416573698242,15.542884151087302
1554,4097001,0.16881012916564941,0.04129364309531234,112.20951390266418,1818,1380.0,836,2224483,0.02023017694978955,16.20195105857219
1555,4102989,0.045436859130859375,0.04458774322698632,127.01679944992065,1939,2160.0,837,2226422,0.020818405387449536,15.265811506616263
1555,4102989,0.033757925033569336,0.04345732186801832,207.66418600082397,3284,3780.0,838,2229706,0.019690521451645734,15.814114942138222
1560,4118230,0.014690399169921875,0.043770485269017965,132.3962914943695,2075,2160.0,839,2231781,0.01994490186852145,15.672760932979157
1560,4118230,0.059702396392822266,0.04231253816438253,122.5461266040802,1972,1952.0,840,2233753,0.019725800648664124,16.092005261642583
1561,4122685,0.05570220947265625,0.04190522581625995,99.38583445549011,1557,1380.0,841,2235310,0.021785535028368216,15.666353040441788
1562,4125666,0.10700130462646484,0.04480429586772402,93.22176241874695,1402,1332.0,842,2236712,0.021524828272777345,15.039499839884087
1563,4128590,0.05460023880004883,0.044987471508345964,159.1256058216095,2445,2916.0,843,2239157,0.019979924804593888,15.365336631106068
1564,4130157,0.036797285079956055,0.045510049361516446,143.81855583190918,2176,2160.0,844,2241333,0.020473696839283493,15.130275724971455
1568,4139769,0.20244097709655762,0.042299864182412376,104.13768792152405,1673,1380.0,845,2243006,0.019751161853496145,16.065380150748712
1569,4142613,0.02490854263305664,0.04558891307621102,100.89479422569275,1528,1380.0,846,2244534,0.02034828612941722,15.144592637966802
1570,4146070,0.11646866798400879,0.044102478479839745,197.69880938529968,3056,3420.0,847,2247590,0.020450675908807683,15.458789727560253
1571,4147990,0.0977029800415039,0.04632806583926651,273.07563066482544,4055,4414.0,848,2251645,0.020911996726190117,14.84946470302781
1574,4156651,0.0472569465637207,0.04444290207316741,127.87282156944275,2003,2160.0,849,2253648,0.019294623904863833,15.664108496759775
1575,4159694,0.04288363456726074,0.046064175453082515,98.2202615737915,1474,1380.0,850,2255122,0.020463273192034323,15.007218726186593
1578,4168428,0.10246014595031738,0.04327044553106086,173.82898950576782,2741,2972.0,851,2257863,0.02002694562420015,15.768472190507516
1579,4172441,0.03326821327209473,0.045311397500725034,156.3388934135437,2395,2160.0,852,2260258,0.019864195124839192,15.321837879251847
1581,4176094,0.04701495170593262,0.044697220671858634,170.77157592773438,2588,3364.0,853,2262846,0.02119429172282978,15.154830114251958
1582,4178224,0.0256044864654541,0.04443797842073492,120.34486103057861,1838,1900.0,854,2264684,0.020917158391452327,15.27289249431253
1584,4183810,0.017848968505859375,0.03861540439962518,90.76866722106934,1593,1380.0,855,2266277,0.018274049675097947,17.550262700119585
1585,4185680,0.026961565017700195,0.04601329896185133,134.2667167186737,2016,2160.0,856,2268293,0.02048430485384805,15.01589885321218
1588,4193213,0.0625603199005127,0.04370648210053644,214.47531652450562,3359,3900.0,857,2271652,0.02004839515856385,15.661582096745937
1588,4193213,0.028299331665039062,0.045260277219728404,223.12228322029114,3386,3480.0,858,2275038,0.020549020116595356,15.175650181548933
1595,4214105,0.05457878112792969,0.04496189094432204,231.48519229888916,3566,4320.0,859,2278604,0.01985906224135796,15.40552659238689
1596,4216456,0.07845902442932129,0.041454391475151384,135.86090350151062,2197,2056.0,860,2280801,0.02026030362927485,16.171070061748736
1597,4218318,0.07865786552429199,0.045325472347115606,142.80213904380798,2147,2108.0,861,2282948,0.021056731467919955,15.034878860366764
1600,4223790,0.07855582237243652,0.043384464130209154,239.2125325202942,3766,5090.0,862,2286714,0.020021521658955644,15.74343197540655
1600,4223790,0.1181192398071289,0.045202937767973,145.4957184791565,2214,2108.0,863,2288928,0.020366307735012367,15.217129441789407
1602,4229313,0.10921955108642578,0.043302169231825546,123.31931948661804,1941,2160.0,864,2290869,0.02009854029282536,15.73975778520977
1605,4238553,0.06999397277832031,0.043597352389885054,166.61809158325195,2595,3504.0,865,2293464,0.020492693822048533,15.57464442041063
1606,4241227,0.07635068893432617,0.0442420539069683,96.52099895477295,1504,1380.0,866,2294968,0.01975656570272243,15.585843992195892
1607,4243901,0.04973244667053223,0.044307555867930164,139.31463813781738,2146,2160.0,867,2297114,0.02051050087501263,15.404086907166743
1610,4251214,0.02210831642150879,0.0450474902534341,259.1663579940796,3979,5958.0,868,2301093,0.01999835657636015,15.353182805214539
1611,4253484,0.06516623497009277,0.04277667266961978,109.43031668663025,1706,1380.0,869,2302799,0.02123097937383797,15.589956655152744
1611,4253484,0.03593754768371582,0.043044775203755485,90.73292064666748,1431,1380.0,870,2304230,0.0202422571882012,15.771728560814669
1612,4255568,0.13251972198486328,0.04671249382717665,95.07560682296753,1376,1380.0,871,2305606,0.0221544029407723,14.472809824003049
1615,4265430,0.04092001914978027,0.04439082297762183,149.1723210811615,2289,2160.0,872,2307895,0.020684883551807996,15.344764986793464
1618,4273545,0.025626659393310547,0.04324181514432231,254.06634831428528,4016,4640.0,873,2311911,0.019937031535038435,15.806995687953698
1622,4281987,0.024573564529418945,0.043808134946417304,168.65152072906494,2632,2160.0,874,2314543,0.020184456758586107,15.606247713249353
1622,4281987,0.05291628837585449,0.04353860978190938,232.39425039291382,3657,4284.0,875,2318200,0.01990176544575408,15.7362999570519
1622,4281987,0.04800772666931152,0.04523953978894674,191.95936012268066,2924,2944.0,876,2321124,0.020311318898494527,15.23255012731257
1625,4291185,0.08234620094299316,0.04205170960965871,100.06739902496338,1635,1640.0,877,2322759,0.019011314053783358,16.33911630385899
1628,4301799,0.040963172912597656,0.04461791009437747,264.3538053035736,4100,5054.0,878,2326859,0.01977116660373967,15.509610005890309
1630,4309071,0.03258323669433594,0.046094016345870466,103.6483645439148,1564,1380.0,879,2328423,0.020041301732173052,15.089915383463591
1630,4309071,0.04523730278015137,0.045915200061546514,134.61047506332397,2047,1848.0,880,2330470,0.01972489224216329,15.20700545622996
1633,4315194,0.0995175838470459,0.04443413283834126,269.08526706695557,4144,5152.0,881,2334614,0.020387813448905945,15.40041256142737
1634,4318425,0.022473812103271484,0.04420628713440066,157.5372965335846,2445,3000.0,882,2337059,0.02013209134279341,15.520265439893922
1635,4322433,0.09635162353515625,0.04592647229033956,152.79832673072815,2285,2160.0,883,2339344,0.020824323441319705,14.954459999692766
1635,4322433,0.05175971984863281,0.045822441774626375,79.78773951530457,1212,900.0,884,2340556,0.019889384999920434,15.190494546550378
1636,4326342,0.07802915573120117,0.043898997829140154,153.15145659446716,2401,2328.0,885,2342957,0.019760228355245657,15.677403408579638
1642,4343757,0.04172992706298828,0.04343479723249163,275.9212017059326,4375,5796.0,886,2347332,0.019541884340558733,15.85608435622691
1643,4348236,0.06670665740966797,0.04531297166973663,170.74815392494202,2593,2664.0,887,2349925,0.02042970250942879,15.186218453095528
1645,4352352,0.031385183334350586,0.04249808133409968,217.57154393196106,3444,3930.0,888,2353369,0.02058225634759865,15.830614600083718
1649,4361964,0.12819695472717285,0.04352624227191972,312.1549801826477,4903,6022.0,889,2358272,0.020011138264412736,15.707045999291413
1652,4371427,0.13221073150634766,0.04248525000907279,181.22252774238586,2923,3420.0,890,2361195,0.019389848532923026,16.12945197741346
1653,4373476,0.27138376235961914,0.04711100159693722,131.77921199798584,1941,2160.0,891,2363136,0.02056014138604488,14.729270280391638
1654,4375683,0.05361318588256836,0.0425577753186511,128.36382579803467,2091,2160.0,892,2365227,0.018730662873576897,16.289787327728163
1657,4383832,0.17305636405944824,0.044140917716143646,144.07319021224976,2235,2160.0,893,2367462,0.020167375517638204,15.513057127390205
1659,4387422,0.08591699600219727,0.042732698151526735,108.75938653945923,1762,1332.0,894,2369224,0.018863930334162633,16.201015074524157
1660,4389044,0.11249327659606934,0.04546340634280306,127.64649105072021,1916,2160.0,895,2371140,0.021021623701043816,15.010327476837086
1661,4391622,0.033397674560546875,0.043829852554398745,76.05843925476074,1182,996.0,896,2372322,0.020413439689352227,15.540821286016719
1663,4396581,0.04712390899658203,0.04092881620851461,105.28010201454163,1747,2056.0,897,2374069,0.019199342132638235,16.5939550955057
1664,4397985,0.04883313179016113,0.045644839096881835,123.95477151870728,1878,1744.0,898,2375947,0.02020087739783989,15.158018220158624
1667,4406030,0.12131404876708984,0.04389540958369697,173.29848194122314,2737,2664.0,899,2378684,0.01929913082826647,15.793669235713649
1668,4408211,0.12446284294128418,0.04176365649899957,111.00921702384949,1790,2004.0,900,2380474,0.02008243046659331,16.12491681211615
1668,4408211,0.018182992935180664,0.04482112963311322,235.7257227897644,3607,3964.0,901,2384081,0.0204479039326777,15.30178775886576
1670,4412772,0.276752233505249,0.04374093299464035,184.79580521583557,2868,3000.0,902,2386949,0.020481256261530283,15.519971847757626
1673,4422610,0.02938699722290039,0.04385077158125878,210.69891142845154,3283,3480.0,903,2390232,0.020244195553503347,15.581598124397393
1674,4425550,0.050583600997924805,0.043597054071785386,155.0853931903839,2444,2916.0,904,2392676,0.01970928575715535,15.759163998256598
1678,4438644,0.028263330459594727,0.045767492985117696,223.77288794517517,3374,3900.0,905,2396050,0.020468890984947325,15.077903557122374
1678,4438644,0.1820826530456543,0.04258382996934267,126.95173645019531,2044,2004.0,906,2398094,0.019360204148899086,16.100728999192683
1680,4444755,0.02989792823791504,0.04339552456588685,245.99554538726807,3817,4350.0,907,2401911,0.02096793874571203,15.516620949277252
1682,4451854,0.033327579498291016,0.0427309442163837,198.70128726959229,3153,3240.0,908,2405064,0.02020333586818938,15.868135880411357
1684,4459142,0.018254756927490234,0.04231920736244475,155.85836839675903,2510,3420.0,909,2407574,0.01969049176371905,16.104474952070742
1685,4462659,0.029482364654541016,0.044535026670447925,139.6331558227539,2143,2160.0,910,2409717,0.02053128154379043,15.347468442171966
1685,4462659,0.043881893157958984,0.044561992510715236,98.93477821350098,1531,1432.0,911,2411248,0.01995258810939079,15.474985778342491
1686,4467193,0.07100081443786621,0.042236076892996174,198.9872841835022,3219,4770.0,912,2414467,0.01948471164140467,16.177029045181506
1688,4472449,0.13575100898742676,0.04259220805078443,129.2677607536316,2073,2160.0,913,2416540,0.01961089802202371,16.036605723083653
1689,4476445,0.03188157081604004,0.045050509862322625,115.31813526153564,1735,1692.0,914,2418275,0.021310094179268872,15.045453624570435
1693,4489907,0.015558004379272461,0.04401801659808895,197.8595848083496,3075,3000.0,915,2421350,0.020234339721803742,15.541425037338868
1694,4491128,0.07490086555480957,0.04667716433569206,169.11057806015015,2529,2608.0,916,2423879,0.02005889963472064,14.954803008714856
1697,4496920,0.10470771789550781,0.042650566938432846,207.1717541217804,3337,3900.0,917,2427216,0.01932222592391259,16.1081750694458
1700,4504006,0.04329204559326172,0.04586678905394471,139.26882123947144,2060,2108.0,918,2429276,0.021631899852197146,14.79164639297746
1700,4504006,0.05468630790710449,0.043835709277679505,96.2853627204895,1527,1380.0,919,2430803,0.01910106528406449,15.859236960613137
1702,4508308,0.02483534812927246,0.04641542267381099,133.77833032608032,1995,1900.0,920,2432798,0.020487755462340544,14.921725480351888
1704,4512665,0.09620881080627441,0.04515541992211327,105.06907415390015,1601,1380.0,921,2434399,0.02033605164546359,15.237700849232587
1705,4515656,0.022154569625854492,0.044232417136270415,215.22554397583008,3346,3900.0,922,2437745,0.020000156569609153,15.546588668433941
1708,4523209,0.024277925491333008,0.0456661740880813,226.07546615600586,3425,3060.0,923,2441170,0.020254965733437644,15.150410739693443
1712,4533515,0.022484302520751953,0.043292213893379394,190.28942489624023,3016,3000.0,924,2444186,0.019718830876388347,15.849633698090939
1713,4536983,0.11827969551086426,0.045753325712688565,205.38677191734314,3078,3780.0,925,2447264,0.020859279595388074,14.986450986726672
1713,4536983,0.04637432098388672,0.04290353756923834,105.44803190231323,1686,1432.0,926,2448950,0.019532031577394242,15.989039033119301
1718,4548638,0.14305472373962402,0.04333658031091062,299.04141426086426,4710,5994.0,927,2453660,0.020040271337877665,15.750434776984047
1719,4551160,0.09308195114135742,0.04608249418780733,122.05713534355164,1845,2108.0,928,2455505,0.01994608139927148,15.115974587607315
1719,4551160,0.07715415954589844,0.0448512111282754,60.90609359741211,941,660.0,929,2456446,0.01970454888946825,15.450159656292476
1720,4555198,0.04271388053894043,0.04504613494192293,200.89854407310486,3082,3420.0,930,2459528,0.02004916013486195,15.341197412255605
1722,4562018,0.02359318733215332,0.04411432307590479,145.52373480796814,2283,2160.0,931,2461811,0.019540734004932593,15.688273438520993
1723,4564851,0.04721832275390625,0.04238366428063668,139.88720107078552,2265,2160.0,932,2464076,0.01927924577237228,16.191759272228946
1725,4572089,0.06195378303527832,0.04536153505620105,222.39349555969238,3371,4320.0,933,2467447,0.020510588297678434,15.157933815099232
1728,4582938,0.06144452095031738,0.0451786823653329,149.15110683441162,2255,2160.0,934,2469702,0.020859869726481302,15.118993441604221
1729,4585201,0.1135556697845459,0.046233757396344825,114.92288827896118,1739,1588.0,935,2471441,0.019710016223190158,15.132002930024619
1732,4593490,0.04543709754943848,0.0447315850936467,271.9016909599304,4188,4604.0,936,2475629,0.020094388250862856,15.402715032985538
1733,4595023,0.045601844787597656,0.042542957941358296,240.736487865448,3821,5124.0,937,2479450,0.02036838130906002,15.872844197574668
1734,4597666,0.03588223457336426,0.04316295001255708,123.5668797492981,1918,1380.0,938,2481368,0.02115328195072687,15.522086610196816
1735,4601137,0.03310561180114746,0.04285996461370189,97.9835753440857,1570,1484.0,939,2482938,0.01938869998713208,16.023267304509147
1740,4615116,0.05970120429992676,0.04615864943796882,191.78045177459717,2885,2552.0,940,2485823,0.020185658423491532,15.043345262416468
1741,4620317,0.03702187538146973,0.044640543881584616,140.0632128715515,2125,2160.0,941,2487948,0.021170001086066752,15.171818784286138
1743,4623124,0.015119314193725586,0.04457573548494003,292.7186396121979,4487,6020.0,942,2492435,0.020579490678624423,15.328795421747225
1746,4629516,0.02308511734008789,0.0454659998356633,129.6716709136963,1978,1952.0,943,2494413,0.019998312960741373,15.25402397111435
1747,4633123,0.02993011474609375,0.04198864363552479,110.80893278121948,1780,1484.0,944,2496193,0.0201689503166113,16.063816460137247
1751,4643224,0.09852385520935059,0.04364095857208292,292.55105662345886,4556,6278.0,945,2500749,0.02046707426905109,15.573474768578055
1753,4647134,0.04272103309631348,0.045497640736897785,124.9076759815216,1875,1432.0,946,2502624,0.0210152650197347,15.01120775650532
1756,4653509,0.12832164764404297,0.044665881113917505,123.34101271629333,1885,1796.0,947,2504509,0.02062220940223107,15.28293709767837
1757,4655219,0.021837234497070312,0.04503818295316644,200.74177503585815,3099,3028.0,948,2507608,0.019612812926670012,15.437854650843432
1758,4657375,0.16370487213134766,0.043627889487345216,158.38384461402893,2485,2272.0,949,2510093,0.019958524109132333,15.689847018983384
1761,4664283,0.05751776695251465,0.04457262317284313,140.84467005729675,2157,2160.0,950,2512250,0.02062112919202158,15.31484194339756
1762,4666985,0.05118203163146973,0.04385996972602806,178.2401041984558,2798,3000.0,951,2515048,0.019738804791295757,15.69805574952926
1764,4672803,0.08514761924743652,0.045363761107336836,149.2464189529419,2271,1848.0,952,2517319,0.02023200472248435,15.216569884646505
1768,4682390,0.08468461036682129,0.04668554054472394,267.9009974002838,3992,5760.0,953,2521311,0.020324054127465747,14.90112087964611
1771,4688584,0.02169179916381836,0.04446247512504837,211.24976778030396,3271,3300.0,954,2524582,0.020036626977317014,15.484131614957038
1772,4692351,0.022561311721801758,0.04525766468195041,213.74486994743347,3245,3420.0,955,2527827,0.02051607941626033,15.18176679433442
1774,4698291,0.03902435302734375,0.043626418739354744,244.0208661556244,3826,4542.0,956,2531653,0.02006769273770896,15.679082318024113
1777,4706804,0.014522314071655273,0.04238660322221298,167.35979843139648,2685,3420.0,957,2534338,0.01985665388835431,16.043407807173757
1780,4717908,0.1867361068725586,0.04468339735956678,241.31294536590576,3730,4606.0,958,2538068,0.019881681462714882,15.457200011164137
1780,4717908,0.036307334899902344,0.04274673530752297,112.76956605911255,1801,1536.0,959,2539869,0.019765970377310458,15.970769704753573
1781,4719500,0.08993172645568848,0.04419691085142881,91.61475944519043,1418,1536.0,960,2541287,0.020253658462814954,15.47797278447101
1784,4726297,0.12262964248657227,0.04409019472120015,225.67303824424744,3504,4092.0,961,2544791,0.020201560092843285,15.526975889723502
1785,4729110,0.05977344512939453,0.043720126453528935,125.25203037261963,1977,2160.0,962,2546768,0.019528588443074976,15.784293707051123
1787,4735243,0.03958320617675781,0.04397673217369328,99.87684392929077,1567,1380.0,963,2548335,0.019607903627202095,15.68945478567954
1789,4742680,0.11739611625671387,0.04543594452250437,176.39175820350647,2667,2720.0,964,2551002,0.02058057718881293,15.119842190396637
1792,4748671,0.04063773155212402,0.04474997280705488,187.9764928817749,2884,3000.0,965,2553886,0.02030930109063729,15.342652751324641
1794,4752247,0.17809247970581055,0.04252070554996126,176.29779410362244,2830,3840.0,966,2556716,0.01961398916615193,16.052513469749826
1797,4757870,0.021363019943237305,0.04641160036038976,178.25902819633484,2659,3000.0,967,2559375,0.020533851234031467,14.916584704940849
1800,4764958,0.026180028915405273,0.04412418251105249,293.2562634944916,4511,5064.0,968,2563886,0.020801275803386914,15.382541278060827
1802,4772721,0.029532909393310547,0.04538941357219428,179.7470600605011,2736,2720.0,969,2566622,0.02021460086978667,15.221488905490896
1802,4772721,0.03664541244506836,0.04742330760352696,69.06385326385498,1012,708.0,970,2567634,0.020706005247214096,14.653228602741878
1803,4775176,0.08011078834533691,0.04531219124135392,143.96085405349731,2172,2160.0,971,2569806,0.020837859993261966,15.087590749361457
1805,4780300,0.0919485092163086,0.0413330599236512,122.42682719230652,2014,2108.0,972,2571820,0.019316322635396826,16.454117715815592
1808,4789429,0.05863761901855469,0.043992690916185254,247.2413604259491,3850,5054.0,973,2575670,0.020117250541587927,15.571932789698005
1810,4794932,0.08993983268737793,0.044830766023765685,150.64559364318848,2292,2160.0,974,2577962,0.02077800826044399,15.214627958561538
1811,4798391,0.023499488830566406,0.041721009843048266,145.23022437095642,2351,2108.0,975,2580313,0.019964603807813612,16.188202542281353
1812,4801005,0.08004021644592285,0.0433199895390351,183.50197839736938,2887,3000.0,976,2583200,0.020138330429864664,15.732923808941424
1816,4808475,0.029195070266723633,0.04334101567976639,256.4315357208252,4026,4156.0,977,2587226,0.02026554919923649,15.701032813749993
1818,4813537,0.024456262588500977,0.042121869867498225,167.37995743751526,2640,2496.0,978,2589866,0.021194659760504057,15.772619462495088
1822,4826400,0.10228157043457031,0.045845828377283536,247.5461940765381,3744,4740.0,979,2593610,0.020168753834361702,15.124561994478128
1824,4830900,0.10422682762145996,0.044808759221555514,254.78908157348633,3894,5692.0,980,2597504,0.020518910903225326,15.283326118009379
1828,4838419,0.25098562240600586,0.04342370571561563,218.97193217277527,3437,3900.0,981,2600941,0.020126246004767773,15.697734713691078
1830,4845263,0.03005194664001465,0.04432893731007553,235.2726263999939,3634,4960.0,982,2604575,0.020328625651198425,15.446021631277654
1831,4846681,0.04681849479675293,0.04458093224149762,107.96102452278137,1650,1380.0,983,2606225,0.020744360143488103,15.283409582268048
1834,4855153,0.1048591136932373,0.04433676890597024,230.8920977115631,3554,4768.0,984,2609779,0.020521456965852735,15.392580310165004
1836,4858987,0.05598092079162598,0.04262094868155649,100.22980213165283,1596,1848.0,985,2611375,0.02004355894294299,15.923545923159416
1838,4865910,0.15458011627197266,0.04015294990714805,116.78038907051086,1959,2160.0,986,2613334,0.019285652818820987,16.776840212481613
1838,4865910,0.09609055519104004,0.04676388459583279,155.79306292533875,2298,2496.0,987,2615632,0.020907537640437963,14.75045013118023
1838,4865910,0.10214734077453613,0.042992886469006356,122.5391435623169,1939,1848.0,988,2617571,0.020069772032747075,15.823656907960538
1841,4872960,0.02347087860107422,0.044234323517647445,190.8084855079651,2969,3180.0,989,2620540,0.019945612416278638,15.560236225117341
1844,4883120,0.10045933723449707,0.044403378272102514,269.29153299331665,4152,5446.0,990,2624692,0.020354179805413836,15.418370922132889
1846,4888443,0.08064079284667969,0.04432589135664084,207.43465065956116,3204,5220.0,991,2627896,0.02031091752272569,15.445956719768546
1848,4896187,0.12340903282165527,0.044556693390234194,218.32340359687805,3350,3780.0,992,2631246,0.020500736094232815,15.344309455040829
1850,4902622,0.023977041244506836,0.044055299549024075,187.41126537322998,2908,4500.0,993,2634154,0.02029102450387842,15.516775459270676
1851,4904724,0.05880999565124512,0.042426914920976104,147.20719981193542,2367,2160.0,994,2636521,0.01964079210614171,16.07951303587295
1856,4919300,0.13733243942260742,0.04312841444601469,298.2583878040314,4671,5540.0,995,2641192,0.02061645021481474,15.661017672003732
1857,4920978,0.08407306671142578,0.04474523858093183,101.78094267845154,1547,1380.0,996,2642739,0.02091588616448213,15.199434559212522
1859,4926198,0.018967390060424805,0.04357065529516878,249.37356066703796,3937,4348.0,997,2646676,0.019687823423250452,15.787675686381672
1860,4927806,0.03268837928771973,0.04581697374639274,173.71886253356934,2615,3924.0,998,2649291,0.020521896427949573,15.054107868628648
1860,4927806,0.03683137893676758,0.04166923038633273,113.61246156692505,1849,2160.0,999,2651140,0.019681575557487986,16.274796843466735
1864,4940856,0.0560917854309082,0.04353748024507226,245.6172423362732,3885,4028.0,1000,2655025,0.019595482788184126,15.81742655892041
1867,4950437,0.12039732933044434,0.044831129652416236,192.53425526618958,2932,3000.0,1001,2657957,0.02071017653034621,15.228564143179554
1869,4957746,0.16897344589233398,0.0436562896428401,234.07342863082886,3648,3720.0,1002,2661605,0.020383951760697783,15.58496637956156
1869,4957746,0.021186113357543945,0.04386493082856417,218.80384492874146,3403,4320.0,1003,2665008,0.020345747628493623,15.552854778644571
1874,4973524,0.06392693519592285,0.04432292312454319,299.62312269210815,4639,6810.0,1004,2669647,0.020161300672747805,15.482905792500997
1875,4976471,0.14330339431762695,0.044907302454986274,297.25171160697937,4561,6112.0,1005,2674208,0.02015802040091734,15.344005890131005
1877,4983635,0.16817617416381836,0.044313617458020586,231.27581453323364,3603,4800.0,1006,2677811,0.019754643378044678,15.578897752418293
1880,4994344,0.04171466827392578,0.04363094293413607,224.9638273715973,3535,4092.0,1007,2681346,0.019915979620085074,15.713762217711361
1880,4994344,0.04064774513244629,0.04292730608651804,134.5655074119568,2150,2108.0,1008,2683496,0.019567215165426564,15.977494200394721
1884,5007528,0.14422202110290527,0.044687681633020455,201.22399234771729,3070,4140.0,1009,2686566,0.020730710262584377,15.25674074670712
1886,5012919,0.022588491439819336,0.04576610411652839,108.0639214515686,1615,1380.0,1010,2688181,0.02104606598892448,14.944968654389944
1886,5012919,0.10093283653259277,0.044766653179396376,267.52375841140747,4105,4540.0,1011,2692286,0.020302801910474733,15.344522343067231
1887,5015594,0.237412691116333,0.044006828773004804,137.8278729915619,2117,2160.0,1012,2694403,0.020907058882499337,15.359848052991088
1889,5019837,0.055078744888305664,0.04457756645825445,141.1956171989441,2205,2004.0,1013,2696608,0.01935600423488487,15.616740898996555
1892,5030951,0.19283175468444824,0.04398529425135091,172.16179943084717,2671,2664.0,1014,2699279,0.020310386117144676,15.515447828222785
1894,5038226,0.08004641532897949,0.04320501628413194,293.3579194545746,4602,4668.0,1015,2703881,0.020439984020281233,15.68742664261758
1896,5043055,0.038939476013183594,0.0429045737699698,130.30798268318176,2096,2160.0,1016,2705977,0.019128067689087553,16.087605500840922
1897,5045809,0.08376336097717285,0.04565790348807297,293.3964819908142,4425,4996.0,1017,2710402,0.020546936045932232,15.082094926361737
1900,5055865,0.19867563247680664,0.04088412301590139,128.29268741607666,2108,2160.0,1018,2712510,0.019781487264036002,16.431309619739352
1903,5065021,0.022157907485961914,0.0430702067284668,259.9013330936432,4088,4862.0,1019,2716598,0.020425551499872525,15.729198842505598
1904,5068193,0.1303119659423828,0.0455953424206132,203.82930755615234,3089,3780.0,1020,2719687,0.020266277421906218,15.154948959457917
1909,5079905,0.10826849937438965,0.04469337400053919,243.3282389640808,3765,5056.0,1021,2723452,0.019828583551434725,15.473585863472513
1909,5079905,0.03251981735229492,0.04413690474874155,131.28470396995544,2070,2160.0,1022,2725522,0.019185596848455604,15.7674334563198
1911,5085214,0.15120744705200195,0.045940681540020706,128.26577877998352,1942,2108.0,1023,2727464,0.019939128696979874,15.140533722592274
1912,5087525,0.02919626235961914,0.0434262745426593,85.2253942489624,1342,1332.0,1024,2728806,0.01998018436744565,15.746597266398089
1914,5093304,0.03700447082519531,0.04378982217794621,225.07696080207825,3541,3900.0,1025,2732347,0.019668971505820903,15.732517647962082
1916,5097982,0.18227219581604004,0.04483290051638829,107.73391079902649,1661,2004.0,1026,2734008,0.019830829188595474,15.4177307728354
1916,5097982,0.0548250675201416,0.04200290580581028,128.96255898475647,2083,2160.0,1027,2736091,0.019799766664143313,16.152128383425058
1918,5103597,0.07066059112548828,0.0429102528964368,69.33987998962402,1111,900.0,1028,2737202,0.01935920470690105,16.022656797822965
1920,5110535,0.0997934341430664,0.04330224089558735,173.9446611404419,2767,3420.0,1029,2739969,0.019447328469621432,15.907469979511388
1921,5111958,0.059300899505615234,0.04454942370690355,240.52874445915222,3685,5284.0,1030,2743654,0.02063113106477859,15.320510937868631
1922,5116014,0.13810205459594727,0.04378589548180648,95.4673171043396,1478,1284.0,1031,2745132,0.020625107988453042,15.481888730387245
1924,5122136,0.07466435432434082,0.044591509763539566,96.99355459213257,1478,1380.0,1032,2746610,0.02090580053677901,15.238236098257648
